chinese_name,english_name
国际管理学院“ IMI-NOVA”,International Management Institute 'IMI-NOVA'
国立医药大学,Nicolae Testemiţanu State University of Medicine and Pharmacy
基希讷乌国立师范大学,"'Ion Creanga' State Pedagogical University, Chisinau"
摩尔多瓦自由国际大学,Free International University of Moldova
摩尔多瓦技术大学,Technical University of Moldova
摩尔多瓦经济学院,Academy of Economic Studies of Moldova
摩尔多瓦国立大学,Moldova State University
音乐、戏剧与美术学院,"Academy of Music, Theatre and Fine Arts"
