chinese_name,english_name
巴拿马拉丁大学,Latina University of Panama
巴拿马大学,University of Panama
美洲专业大学,Specialized University of the Americas
圣玛利亚拉安提瓜天主教大学,Santa María La Antigua Catholic University
质量领导大学,Quality Leadership University
