chinese_name,english_name
布尔奇科特区国际大学,International University Brcko district Bosnia and Herzegovina
巴尼亚卢卡独立大学,Nezavisni univerzitet Banja Luka
国际伯奇大学,International Burch University
图兹拉大学,University of Tuzla
