chinese_name,english_name
安第斯大学,University of the Andes
安东尼奥·何塞·德·苏克雷国立实验理工大学,National Experimental Polytechnic University Antonio José de Sucre
安德烈斯·贝略天主教大学,Andrés Bello Catholic University
埃塞基耶尔·萨莫拉西部平原实验国立大学,National Experimental University of the Western Plains Ezequiel Zamora
都市大学,Metropolitan University
东方大学,University of the East
苏利亚大学,University of Zulia
圣玛丽亚大学,Santa María University
委内瑞拉中央大学,Central University of Venezuela
西蒙·玻利瓦尔大学,Simón Bolívar University
