chinese_name,english_name
东非国际大学,International University of East Africa
古卢大学,Gulu University
坎帕拉大学,Kyambogo University
麦克雷雷大学,Makerere University
乌干达卡文迪什大学,Cavendish University Uganda
伊斯巴特大学,Isbat University
