chinese_name,english_name
达累斯萨拉姆大学,University of Dar es Salaam
多多马农村发展规划学院,Institute of Rual Development Planning Dodoma
马库米拉图玛伊尼大学,Tumaini University Makumira
桑给巴尔大学,The Zanzibar University
索科因农业大学,Sokoine University of Agriculture
桑给巴尔国立大学,The State University of Zanzibar
坦桑尼亚圣奥古斯丁大学,Saint Augustine University of Tanzania
