chinese_name,english_name
阿拉伯美国大学,Arab American University
巴勒斯坦大学,University of Palestine
成功国立大学,An-Najah National University
加沙爱资哈尔大学,Al Azhar University - Gaza
圣城开放大学,Al-Quds Open University
