chinese_name,english_name
哥斯达黎加美洲大学,Interamerican University of Costa Rica
国立技术大学,National Technical University
哥斯达黎加大学,University of Costa Rica
哥斯达黎加科技学院,Technological Institute of Costa Rica
国立大学,National University
和平大学,University for Peace
拉丁美洲科学与技术大学,Latin American University of Science and Technology
