chinese_name,english_name
贝鲁特美国大学,American University of Beirut
的黎波里大学,University of Tripoli
黎巴嫩美国大学,Lebanese American University
黎巴嫩大学,Lebanese University
美国文化教育大学,American University of Culture and Education
美国科技大学,American University of Science and Technology
