chinese_name,english_name
波罗的海国际学院,Baltic International Academy
里加理工大学,Riga Technical University
拉脱维亚大学,University of Latvia
里加斯特拉迪什大学,Riga Stradiņš University
里加技术学院,Riga Technical College
图里巴大学,Turība University
约瑟夫惠特尔拉脱维亚音乐学院,Jāzeps Vītols Latvian Academy of Music
