chinese_name,english_name
艾勒贝塔大学,Al al-Bayt University
哈希姆大学,Hashemite University
穆塔大学,Mu'tah University
世界伊斯兰科学与教育大学,The World Islamic Sciences and Education University
应用科学私立大学,Applied Science Private Universiry
雅尔穆克大学,Yarmouk University
约旦大学,The University of Jordan
约旦科技大学,Jordan University of Science and Technology
扎卡大学,Zarqa University
中东大学,Middle East University
