chinese_name,english_name
皇家法律经济大学,Royal University of Law and Economics
IIC理工大学,IIC University of Technology
金边皇家大学,The Royal University of Phnom Penh
柬埔寨智慧大学,Pannasastra University of Cambodia
金边美国大学,American University of Phnom Penh
凯玛拉大学,Khemarak University
帕拉贡国际大学,Paragon International University
亚欧大学,Asia Euro University
