chinese_name,english_name
比那尔里奥大学,University of Pinar del Río Hermanos Saíz Montes de Oca
恩里克· 何塞· 巴罗纳教育大学,Enrique José Varona University of Pedagogical Sciences
哈瓦那医科大学,University of Medical Sciences of Havana
何塞·安东尼奥·埃切维里亚理工学院,José Antonio Echeverría Higher Polytechnic Institute
哈瓦那大学,University of Havana
拉斯维亚斯中心大学,Central University “Marta Abreu” of Las Villas
拉丁美洲医学院,Latin American School of Medicine
佩德罗科里热带医学院,Pedro Kouri Institute of Tropical Medicine
圣斯皮里图斯大学,University of Sancti Spíritus José Martí Pérez
