chinese_name,english_name
宾杜拉教育科学大学,Bindura University of Science Education
非洲大学,Africa University
津巴布韦大学,University of Zimbabwe
米德兰国立大学,Midlands State University
奇伊诺理工大学,Chinhoyi Universtiy of Technology
